id,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
420,3218062,1,14,2,2,10/12/2014 11:42,10/12/2014 11:44,2.2,0.1275,3.48,4.3,1,1,1,1,1,34.09262,116.4,1,0,0,0,0,HOME,OTHER
421,3218062,1,15,2,3,10/12/2014 13:40,10/12/2014 13:58,17.2,1.1277,3.93,12.4,1,1,1,1,1,78.928001,8.65,1,0,0,0,0,OTHER,OTHER
422,3218062,1,16,2,4,10/12/2014 14:06,10/12/2014 14:09,3.17,0.1311,2.48,3.7,1,1,1,1,1,26.368379,14.87,1,0,0,0,0,OTHER,OTHER
423,3218062,1,17,2,5,10/12/2014 14:24,10/12/2014 14:51,26.9,1.3284,2.96,4.3,1,1,1,1,1,39.089337,148.27,1,0,0,0,0,OTHER,OTHER
424,3218062,1,18,2,6,10/12/2014 17:19,10/12/2014 17:42,22.88,5.3151,13.94,42.3,3,1,3,1,3,153.965328,100.55,1,0,0,0,0,OTHER,OTHER
425,3218062,1,19,2,7,10/12/2014 19:23,10/12/2014 19:33,10.25,2.5199,14.75,23.6,3,2,"3,1",2,"1,3",5952.23819,88.72,1,0,0,0,0,OTHER,OTHER
426,3218062,1,20,2,8,10/12/2014 21:02,10/12/2014 21:10,8.28,1.033,7.48,32.9,3,3,"1,3,1",2,"1,3",14.858359,0,1,0,0,0,0,OTHER,OTHER
427,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
428,3227702,1,1,1,1,26/11/2014 07:19,26/11/2014 07:48,29.45,13.5701,27.65,73.3,3,1,3,1,3,,160.97,1,0,0,0,0,HOME,OTHER
429,3227702,1,2,1,2,26/11/2014 10:29,26/11/2014 10:36,6.75,1.9509,17.34,40.4,3,1,3,1,3,9231.239495,64.95,1,0,0,0,0,OTHER,OTHER
430,3227702,1,3,1,3,26/11/2014 11:41,26/11/2014 11:52,11.48,1.7909,9.36,26.1,3,1,3,1,3,50.66827,11.33,1,0,0,0,0,OTHER,OTHER
431,3227702,1,4,1,4,26/11/2014 12:04,26/11/2014 13:41,97.15,8.6348,5.33,1.9,3,1,3,1,3,404.172845,88.75,1,0,0,0,0,OTHER,OTHER
432,3227702,1,5,1,5,26/11/2014 15:10,26/11/2014 15:20,10.78,2.2922,12.75,26.7,3,1,3,1,3,39.889454,3.47,1,0,0,0,0,OTHER,OTHER
433,3227702,1,6,1,6,26/11/2014 15:24,26/11/2014 15:33,9.2,2.5572,16.68,32.3,3,1,3,1,3,708.650539,8.52,1,0,0,0,0,OTHER,OTHER
434,3227702,1,7,1,7,26/11/2014 15:41,26/11/2014 15:47,5.25,0.94,10.74,4.3,3,1,3,1,3,222.334754,1315.87,1,0,0,0,0,OTHER,HOME
435,3227702,1,8,2,1,27/11/2014 13:43,27/11/2014 13:54,11.05,2.5511,13.85,22.4,3,2,"3,1",2,"1,3",227.048527,23.92,1,0,0,0,0,HOME,OTHER
436,3227702,1,9,2,2,27/11/2014 14:18,27/11/2014 14:27,9.82,0.7241,4.43,21.1,3,3,"1,3,1",2,"1,3",163.25806,25.8,1,0,0,0,0,OTHER,OTHER
437,3227702,1,10,2,3,27/11/2014 14:53,27/11/2014 15:02,9.02,0.7274,4.84,39.8,3,2,"1,3",2,"1,3",27.725963,0.4,1,0,0,0,0,OTHER,OTHER
438,3227702,1,11,2,4,27/11/2014 15:03,27/11/2014 15:08,5.72,2.6654,27.97,51.6,3,1,3,1,3,492.965003,1018.25,1,0,0,0,0,OTHER,HOME
439,3227702,1,12,3,1,28/11/2014 08:07,28/11/2014 08:13,6.13,1.5544,15.21,19.9,3,1,3,1,3,57503.24922,3.47,1,0,0,0,0,OTHER,OTHER
440,3227702,1,13,3,2,28/11/2014 08:16,28/11/2014 08:18,1.68,0.4546,16.21,40.4,3,1,3,1,3,20.825984,177.92,1,0,0,0,0,OTHER,OTHER
441,3227702,1,14,3,3,28/11/2014 11:16,28/11/2014 11:18,1.9,0.9704,30.65,41.6,3,1,3,1,3,5776.93876,0,1,0,0,0,0,OTHER,OTHER
442,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
443,3227702,2,1,1,1,26/11/2014 07:11,26/11/2014 07:18,7.1,2.7845,23.53,62.8,3,1,3,1,3,,3.87,1,0,0,0,0,HOME,OTHER
444,3227702,2,2,1,2,26/11/2014 07:22,26/11/2014 07:24,2.68,0.6752,15.1,51,3,1,3,1,3,39.414647,9.25,1,0,0,0,0,OTHER,OTHER
445,3227702,2,3,1,3,26/11/2014 07:34,26/11/2014 07:37,3.22,0.7502,13.99,51.6,3,1,3,1,3,16.081677,2.08,1,0,0,0,0,OTHER,OTHER
446,3227702,2,4,1,4,26/11/2014 07:39,26/11/2014 07:40,0.6,0.0728,7.28,12.4,3,1,3,1,3,26.010701,1.93,1,0,0,1,0,OTHER,OTHER
447,3227702,2,5,1,5,26/11/2014 07:41,26/11/2014 07:47,5.7,2.6913,28.33,60.3,3,1,3,1,3,54.993665,6.15,1,0,0,0,0,OTHER,HOME
448,3227702,2,6,1,6,26/11/2014 07:53,26/11/2014 07:59,6.03,2.3964,23.83,54.1,3,1,3,1,3,4.686024,62.12,1,0,0,0,0,HOME,OTHER
449,3227702,2,7,1,7,26/11/2014 09:01,26/11/2014 09:07,5.5,2.3142,25.25,53.4,3,1,3,1,3,17.039617,84.5,1,0,0,0,0,OTHER,HOME
450,3227702,2,8,1,8,26/11/2014 10:31,26/11/2014 10:40,8.5,2.9142,20.57,55.9,3,2,"3,1",2,"1,3",8.851492,4.1,1,0,0,0,0,HOME,OTHER
451,3227702,2,9,1,9,26/11/2014 10:44,26/11/2014 10:45,0.85,0.034,2.4,3.1,1,1,1,1,1,17.705058,8.8,1,0,0,0,0,OTHER,OTHER
452,3227702,2,10,1,10,26/11/2014 10:54,26/11/2014 10:55,0.87,0.0354,2.45,1.9,1,1,1,1,1,36.880318,1.83,1,0,0,0,0,OTHER,OTHER
453,3227702,2,11,1,11,26/11/2014 10:56,26/11/2014 11:00,3.7,0.6358,10.31,41,3,2,"1,3",2,"1,3",20.974247,2.62,1,0,0,0,0,OTHER,OTHER
454,3227702,2,12,1,12,26/11/2014 11:03,26/11/2014 11:16,12.97,4.037,18.68,49.7,3,2,"3,1",2,"1,3",62.91684,112.98,1,0,0,0,0,OTHER,OTHER
455,3227702,2,13,1,13,26/11/2014 13:09,26/11/2014 13:22,13.28,4.9383,22.31,55.9,3,3,"1,3,1",2,"1,3",7.281033,3.32,1,0,0,0,0,OTHER,OTHER
456,3227702,2,14,1,14,26/11/2014 13:25,26/11/2014 13:30,4.52,1.6284,21.63,60.9,3,2,"1,3",2,"1,3",6.933747,25.53,1,0,0,0,0,OTHER,HOME
457,3227702,2,15,1,15,26/11/2014 13:55,26/11/2014 14:00,5.13,2.7678,32.35,67.1,3,1,3,1,3,12.41378,1.02,1,0,0,0,0,HOME,OTHER
458,3227702,2,16,1,16,26/11/2014 14:02,26/11/2014 14:05,3.58,0.9716,16.27,50.3,3,2,"3,1",2,"1,3",13.868397,2.8,1,0,0,0,0,OTHER,WORK
459,3227702,2,17,1,17,26/11/2014 14:08,26/11/2014 14:09,0.97,0.0386,2.39,3.7,1,1,1,1,1,113.131299,14.7,1,0,0,1,0,WORK,WORK
460,3227702,2,18,1,18,26/11/2014 14:24,26/11/2014 14:47,23.73,9.8687,24.95,62.8,3,1,3,1,3,3130.10624,46.17,1,0,0,0,0,OTHER,OTHER
461,3227702,2,19,1,19,26/11/2014 15:33,26/11/2014 15:55,21.97,10.8161,29.54,65.2,3,1,3,1,3,24.820171,9.2,1,0,0,0,0,OTHER,WORK
462,3227702,2,20,1,20,26/11/2014 16:05,26/11/2014 16:12,7.58,2.7349,21.64,52.8,3,2,"1,3",2,"1,3",76.871863,20.18,1,0,0,0,0,WORK,HOME
463,3227702,2,21,1,21,26/11/2014 16:32,26/11/2014 16:33,1.05,0.3582,20.47,47.8,3,1,3,1,3,120.174657,1.47,1,0,0,0,0,HOME,OTHER
464,3227702,2,22,1,22,26/11/2014 16:35,26/11/2014 16:36,0.95,0.2864,18.09,41,3,1,3,1,3,40.381617,6.3,1,0,0,0,0,OTHER,HOME
465,3227702,2,23,1,23,26/11/2014 16:42,26/11/2014 16:48,6.2,1.6071,15.55,49.7,3,1,3,1,3,27.534712,6.72,1,0,0,0,0,HOME,OTHER
466,3227702,2,24,1,24,26/11/2014 16:55,26/11/2014 17:01,6.37,2.2017,20.75,60.3,3,1,3,1,3,21.694567,0,1,0,0,0,0,OTHER,OTHER
467,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
468,3229455,1,1,2,1,10/12/2014 12:07,10/12/2014 12:11,3.55,0.9439,15.95,29.8,3,1,3,1,3,,134.15,1,0,0,0,0,OTHER,HOME
469,3229455,1,2,2,2,10/12/2014 14:25,10/12/2014 14:29,4.02,0.9073,13.55,26.7,3,1,3,1,3,11.313468,10.88,1,0,0,0,0,HOME,OTHER
470,3229455,1,3,2,3,10/12/2014 14:40,10/12/2014 14:41,0.9,0.1198,7.98,10.6,3,1,3,1,3,58.151183,3.15,1,0,1,1,1,OTHER,OTHER
471,3229455,1,4,2,4,10/12/2014 14:44,10/12/2014 14:49,5.02,1.0582,12.66,33.6,3,1,3,1,3,14.061575,399,1,0,0,0,0,OTHER,HOME
472,3229455,1,5,2,5,10/12/2014 21:28,10/12/2014 21:32,3.78,1.2273,19.46,28,3,1,3,1,3,21.697808,2.62,1,0,0,0,0,HOME,OTHER
473,3229455,1,6,2,6,10/12/2014 21:34,10/12/2014 21:42,7.38,2.0906,16.99,46,3,1,3,1,3,20.987111,0,1,0,0,0,0,OTHER,OTHER
474,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
475,3229455,2,1,2,1,10/12/2014 11:56,10/12/2014 12:02,5.9,0.9107,9.26,27.3,3,2,"3,1",2,"1,3",,5.45,1,0,0,0,0,HOME,OTHER
476,3229455,2,2,2,2,10/12/2014 12:07,10/12/2014 12:11,3.57,0.9496,15.98,29.2,3,1,3,1,3,160.515213,133.8,1,0,0,0,0,OTHER,HOME
477,3229455,2,3,2,3,10/12/2014 14:25,10/12/2014 14:29,4.3,0.8651,12.07,26.1,3,2,"3,1",2,"1,3",55.088688,8.8,1,0,0,0,0,HOME,OTHER
478,3229455,2,4,2,4,10/12/2014 14:38,10/12/2014 14:41,3.2,0.1642,3.08,11.2,1,2,"1,3",2,"1,3",57.149165,4.78,1,0,0,1,0,OTHER,OTHER
479,3229455,2,5,2,5,10/12/2014 14:46,10/12/2014 14:49,3.23,0.8558,15.88,32.9,3,1,3,1,3,45.070625,398.9,1,0,0,0,0,OTHER,HOME
480,3229455,2,6,2,6,10/12/2014 21:28,10/12/2014 21:32,3.9,1.2237,18.83,39.1,3,1,3,1,3,20.735657,2.98,1,0,0,0,0,HOME,OTHER
481,3229455,2,7,2,7,10/12/2014 21:35,10/12/2014 21:41,6.42,2.06,19.26,46.6,3,1,3,1,3,15.713777,5.18,1,0,0,0,0,OTHER,OTHER
482,3229455,2,8,2,8,10/12/2014 21:46,10/12/2014 21:48,2,0.5784,17.35,41.6,3,1,3,1,3,93.261234,0.6,1,0,0,0,0,OTHER,OTHER
483,3229455,2,9,2,9,10/12/2014 21:49,10/12/2014 21:55,5.75,2.6148,27.28,43.5,3,1,3,1,3,27.751366,4.62,1,0,0,0,0,OTHER,OTHER
484,3229455,2,10,2,10,10/12/2014 21:59,10/12/2014 22:02,3.02,0.9926,19.74,39.8,3,1,3,1,3,91.51733,0,1,0,0,0,0,OTHER,HOME
485,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
486,3230196,1,1,1,1,08/12/2014 15:54,08/12/2014 15:55,1.48,0.0462,1.87,2.5,1,1,1,1,1,,2.62,1,0,0,0,0,HOME,HOME
487,3230196,1,2,1,2,08/12/2014 15:58,08/12/2014 16:11,12.92,0.3642,1.69,2.5,1,1,1,1,1,15.206418,6.03,1,0,0,0,0,HOME,OTHER
488,3230196,1,3,1,3,08/12/2014 16:17,08/12/2014 16:20,3.5,0.1101,1.89,3.1,1,1,1,1,1,26.823828,4.78,1,0,0,0,0,OTHER,OTHER
489,3230196,1,4,1,4,08/12/2014 16:25,08/12/2014 16:33,7.45,0.8974,7.23,27.3,6,1,6,1,6,7.856958,4.83,1,0,0,0,0,OTHER,OTHER
490,3230196,1,5,1,5,08/12/2014 16:37,08/12/2014 16:43,5.07,0.1593,1.89,2.7,1,1,1,1,1,52.89609,153.3,1,0,0,0,0,OTHER,OTHER
491,3230196,1,6,1,6,08/12/2014 19:16,08/12/2014 19:21,4.72,0.1598,2.03,2.5,1,1,1,1,1,528.27192,20.68,1,0,0,0,0,OTHER,OTHER
492,3230196,1,7,1,7,08/12/2014 19:41,08/12/2014 19:49,7.27,1.3241,10.93,36,6,1,6,1,6,35.715541,2.03,1,0,0,0,0,OTHER,OTHER
493,3230196,1,8,1,8,08/12/2014 19:51,08/12/2014 19:57,6.27,0.1728,1.65,1.9,1,1,1,1,1,5.9054,41.8,1,0,0,0,0,OTHER,OTHER
494,3230196,1,9,1,9,08/12/2014 20:39,08/12/2014 20:52,13.25,0.5039,2.28,3.1,1,1,1,1,1,99.395407,1531.92,1,0,0,0,0,OTHER,HOME
495,3230196,1,10,2,1,09/12/2014 22:24,09/12/2014 22:36,12.42,0.4579,2.21,2.1,1,1,1,1,1,201.87293,34.03,1,0,0,0,0,HOME,OTHER
496,3230196,1,11,2,2,09/12/2014 23:10,09/12/2014 23:24,13.82,0.466,2.02,2.5,1,1,1,1,1,41.013277,1217.3,1,0,0,0,0,OTHER,HOME
497,3230196,1,12,3,1,10/12/2014 19:41,10/12/2014 19:52,11.03,0.4119,2.24,3.1,1,1,1,1,1,326.02646,32.93,1,0,0,0,0,HOME,OTHER
498,3230196,1,13,3,2,10/12/2014 20:25,10/12/2014 20:40,14.67,0.4779,1.95,3.1,1,1,1,1,1,58.1543,0,1,0,0,0,0,OTHER,HOME
499,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
500,3230196,2,1,1,1,08/12/2014 15:52,08/12/2014 15:55,2.83,0.0849,1.8,2.5,1,1,1,1,1,,3.08,1,0,0,0,0,HOME,HOME
501,3230196,2,2,1,2,08/12/2014 15:58,08/12/2014 16:11,12.52,0.3572,1.71,2.5,1,1,1,1,1,34.828224,6.28,1,0,0,0,0,HOME,OTHER
502,3230196,2,3,1,3,08/12/2014 16:17,08/12/2014 16:20,3.23,0.1104,2.05,3.1,1,1,1,1,1,37.079101,4.7,1,0,0,0,0,OTHER,OTHER
503,3230196,2,4,1,4,08/12/2014 16:25,08/12/2014 16:33,7.5,0.9205,7.36,27.3,6,1,6,1,6,29.75259,4.73,1,0,0,0,0,OTHER,OTHER
504,3230196,2,5,1,5,08/12/2014 16:37,08/12/2014 16:42,5.12,0.1615,1.89,3.1,1,1,1,1,1,28.088375,152.88,1,0,0,0,0,OTHER,OTHER
505,3230196,2,6,1,6,08/12/2014 19:15,08/12/2014 19:21,5.17,0.1653,1.92,2.5,1,1,1,1,1,502.462105,20.37,1,0,0,0,0,OTHER,OTHER
506,3230196,2,7,1,7,08/12/2014 19:41,08/12/2014 19:48,7.62,1.4018,11.04,37.3,6,1,6,1,6,59.952731,2.4,1,0,0,0,0,OTHER,OTHER
507,3230196,2,8,1,8,08/12/2014 19:51,08/12/2014 19:57,5.77,0.1648,1.72,2.5,1,1,1,1,1,46.873782,40.75,1,0,0,0,0,OTHER,OTHER
508,3230196,2,9,1,9,08/12/2014 20:37,08/12/2014 20:52,14.45,0.5495,2.28,3.1,1,1,1,1,1,153.945891,2810.08,1,0,0,0,0,OTHER,HOME
509,3230196,2,10,3,1,10/12/2014 19:42,10/12/2014 19:53,10.68,0.3824,2.15,3.1,1,1,1,1,1,565.768439,32.35,1,0,0,0,0,HOME,OTHER
510,3230196,2,11,3,2,10/12/2014 20:25,10/12/2014 20:40,14.87,0.4937,1.99,3.1,1,1,1,1,1,23.437084,0,1,0,0,0,0,OTHER,HOME
511,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
512,3230196,4,1,1,1,08/12/2014 15:53,08/12/2014 15:55,1.9,0.0607,1.92,2.5,1,1,1,1,1,,2.4,1,0,0,0,0,HOME,HOME
513,3230196,4,2,1,2,08/12/2014 15:58,08/12/2014 16:11,12.87,0.38,1.77,3.1,1,1,1,1,1,7.856937,6.93,1,0,0,0,0,HOME,OTHER
514,3230196,4,3,1,3,08/12/2014 16:18,08/12/2014 16:20,2.88,0.1098,2.29,3.1,1,1,1,1,1,22.041526,4.45,1,0,0,0,0,OTHER,OTHER
515,3230196,4,4,1,4,08/12/2014 16:25,08/12/2014 16:33,8.08,0.9282,6.89,26.7,6,1,6,1,6,20.737397,4.45,1,0,0,0,0,OTHER,OTHER
516,3230196,4,5,1,5,08/12/2014 16:37,08/12/2014 16:41,4,0.128,1.92,2.5,1,1,1,1,1,31.428514,154.77,1,0,0,0,0,OTHER,OTHER
517,3230196,4,6,1,6,08/12/2014 19:16,08/12/2014 19:20,3.37,0.1098,1.96,3.1,1,1,1,1,1,399.479338,21.25,1,0,0,0,0,OTHER,OTHER
518,3230196,4,7,1,7,08/12/2014 19:41,08/12/2014 19:49,7.73,1.3831,10.73,36,6,1,6,1,6,12.416414,2.13,1,0,0,0,0,OTHER,OTHER
519,3230196,4,8,1,8,08/12/2014 19:51,08/12/2014 19:57,6.02,0.1763,1.76,2.5,1,1,1,1,1,11.4664,40.95,1,0,0,0,0,OTHER,OTHER
520,3230196,4,9,1,9,08/12/2014 20:38,08/12/2014 20:51,13.77,0.5512,2.4,3.1,1,1,1,1,1,257.988491,0,1,0,0,0,0,OTHER,HOME
521,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
522,3230414,1,1,1,1,04/12/2014 07:03,04/12/2014 07:23,20.65,9.8279,28.56,65.9,3,1,3,1,3,,577.8,1,0,0,0,0,HOME,WORK
523,3230414,1,2,1,2,04/12/2014 17:01,04/12/2014 17:31,29.63,9.9934,20.23,71.5,3,1,3,1,3,15.713288,799.63,1,0,0,0,0,WORK,HOME
524,3230414,1,3,2,1,05/12/2014 06:50,05/12/2014 07:11,20.8,9.7943,28.25,71.5,3,1,3,1,3,10.921482,541.5,1,0,0,0,0,HOME,WORK
525,3230414,1,4,2,2,05/12/2014 16:13,05/12/2014 16:41,27.93,9.0248,19.39,71.5,3,1,3,1,3,5208.622106,44.53,1,0,0,0,0,OTHER,HOME
526,3230414,1,5,2,3,05/12/2014 17:25,05/12/2014 17:28,3.12,0.4698,9.04,37.3,3,1,3,1,3,66.85775,3.15,1,0,0,0,0,HOME,OTHER
527,3230414,1,6,2,4,05/12/2014 17:31,05/12/2014 18:13,41.68,8.9503,12.88,39.8,3,1,3,1,3,14.060142,54.53,1,0,0,0,0,OTHER,OTHER
528,3230414,1,7,2,5,05/12/2014 19:08,05/12/2014 19:34,26.07,9.8004,22.56,64.6,3,1,3,1,3,648.082318,4.48,1,0,0,0,0,OTHER,OTHER
529,3230414,1,8,2,6,05/12/2014 19:38,05/12/2014 19:44,5.82,1.8597,19.18,42.9,3,1,3,1,3,87.819343,44.4,1,0,0,0,0,OTHER,OTHER
530,3230414,1,9,2,7,05/12/2014 20:28,05/12/2014 20:32,4.03,0.7721,11.49,38.5,3,1,3,1,3,38.996697,36.62,1,0,0,0,0,OTHER,OTHER
531,3230414,1,10,2,8,05/12/2014 21:09,05/12/2014 21:11,2.12,0.3285,9.31,24.9,3,1,3,1,3,14.858101,8.65,1,0,0,0,0,OTHER,OTHER
532,3230414,1,11,2,9,05/12/2014 21:20,05/12/2014 21:26,5.72,1.4303,15.01,37.3,3,1,3,1,3,137.949814,743.38,1,0,0,0,0,OTHER,HOME
533,3230414,1,12,3,1,06/12/2014 09:49,06/12/2014 10:06,17.27,9.8395,34.19,65.9,3,1,3,1,3,37.466309,363.07,1,0,0,0,0,HOME,OTHER
534,3230414,1,13,3,2,06/12/2014 16:09,06/12/2014 16:30,20.8,9.5724,27.61,66.5,3,1,3,1,3,938.112046,0,1,0,0,0,0,OTHER,HOME
535,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
536,3230414,2,1,2,1,05/12/2014 06:50,05/12/2014 07:11,20.82,9.7605,28.13,71.5,3,1,3,1,3,,2.08,1,0,0,0,0,HOME,WORK
537,3230414,2,2,2,2,05/12/2014 07:13,05/12/2014 07:38,24.5,9.8389,24.1,46,3,1,3,1,3,42.182467,391.23,1,0,0,0,0,WORK,HOME
538,3230414,2,3,2,3,05/12/2014 14:09,05/12/2014 14:19,9.6,3.0536,19.09,50.3,3,1,3,1,3,29.448205,9.5,1,0,0,0,0,HOME,OTHER
539,3230414,2,4,2,4,05/12/2014 14:28,05/12/2014 15:23,54.4,12.5533,13.85,47.1,3,1,3,1,3,21.899494,8.67,1,0,0,0,0,OTHER,WORK
540,3230414,2,5,2,5,05/12/2014 15:31,05/12/2014 15:42,11.23,3.3648,17.97,57.8,3,1,3,1,3,25.483407,1086.52,1,0,0,0,0,WORK,OTHER
541,3230414,2,6,3,1,06/12/2014 09:49,06/12/2014 10:06,17.07,9.8221,34.53,64.6,3,1,3,1,3,41411.20156,0,1,0,0,0,0,HOME,OTHER
542,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
543,3231915,1,1,1,1,10/12/2014 08:17,10/12/2014 08:26,9.08,5.0141,33.12,55.3,3,1,3,1,3,,485.23,1,0,0,0,0,HOME,WORK
544,3231915,1,2,1,2,10/12/2014 16:31,10/12/2014 16:41,9.57,4.2125,26.42,59,3,1,3,1,3,9.376887,59.95,1,0,0,0,0,WORK,OTHER
545,3231915,1,3,1,3,10/12/2014 17:41,10/12/2014 17:46,5.08,1.0727,12.66,42.3,3,1,3,1,3,282.126471,880.33,1,0,0,0,0,OTHER,HOME
546,3231915,1,4,2,1,11/12/2014 08:26,11/12/2014 08:38,11.43,4.9629,26.04,59,3,1,3,1,3,6.938857,511.03,1,0,0,0,0,HOME,WORK
547,3231915,1,5,2,2,11/12/2014 17:09,11/12/2014 17:24,14.88,5.4395,21.93,56.5,3,1,3,1,3,17.047099,4.22,1,0,0,0,0,WORK,HOME
548,3231915,1,6,2,3,11/12/2014 17:28,11/12/2014 17:32,3.62,1.1172,18.53,41,3,1,3,1,3,80.578806,25.4,1,0,0,0,0,HOME,OTHER
549,3231915,1,7,2,4,11/12/2014 17:57,11/12/2014 18:00,2.9,1.1117,23,37.9,3,1,3,1,3,14.064104,858.5,1,0,0,0,0,OTHER,HOME
550,3231915,1,8,3,1,12/12/2014 08:18,12/12/2014 08:29,10.27,5.0186,29.33,53.4,3,1,3,1,3,26.030633,206.25,1,0,0,0,0,HOME,WORK
551,3231915,1,9,3,2,12/12/2014 11:55,12/12/2014 12:05,9.65,3.164,19.67,45.4,3,2,"3,1",2,"1,3",29.45515,52.8,1,0,0,0,0,WORK,OTHER
552,3231915,1,10,3,3,12/12/2014 12:57,12/12/2014 13:10,12.72,3.1389,14.81,41,3,2,"1,3",2,"1,3",24.833509,203.8,1,0,0,0,0,OTHER,WORK
553,3231915,1,11,3,4,12/12/2014 16:34,12/12/2014 16:43,9.37,4.1095,26.32,59,3,1,3,1,3,44.46569,23.87,1,0,0,0,0,WORK,OTHER
554,3231915,1,12,3,5,12/12/2014 17:07,12/12/2014 17:08,0.8,0.0437,3.28,3.1,1,1,1,1,1,78.57266,11.28,1,0,0,0,0,OTHER,OTHER
555,3231915,1,13,3,6,12/12/2014 17:19,12/12/2014 17:23,3.75,0.8954,14.33,48.5,3,2,"1,3",2,"1,3",110.675992,0,1,0,0,0,0,OTHER,HOME
556,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
557,3231915,2,1,1,1,10/12/2014 08:19,10/12/2014 08:27,7.88,3.7522,28.56,48.5,3,1,3,1,3,,421.73,1,0,0,0,0,HOME,WORK
558,3231915,2,2,1,2,10/12/2014 15:29,10/12/2014 15:40,10.65,3.63,20.45,49.1,3,1,3,1,3,36.880618,1021.42,1,0,0,0,0,WORK,HOME
559,3231915,2,3,2,1,11/12/2014 08:41,11/12/2014 08:51,9.52,3.769,23.76,52.2,3,1,3,1,3,14.767966,500.82,1,0,0,0,0,HOME,WORK
560,3231915,2,4,2,2,11/12/2014 17:11,11/12/2014 17:22,10.5,3.6404,20.8,45.4,3,1,3,1,3,9.577024,6.05,1,0,0,0,0,WORK,HOME
561,3231915,2,5,2,3,11/12/2014 17:28,11/12/2014 17:31,3.32,1.0991,19.88,40.4,3,1,3,1,3,65.631011,25.7,1,0,0,0,0,HOME,OTHER
562,3231915,2,6,2,4,11/12/2014 17:57,11/12/2014 18:00,2.9,1.1048,22.86,37.9,3,1,3,1,3,15.714512,877.32,1,0,0,0,0,OTHER,HOME
