sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
3210054,1,45,2,17,2015-01-07 11:18:40,2015-01-07 11:35:27,16.78,4.1218,14.74,49.1,3,2,"3,1",2,"1,3",43.41122,21.18,1,1,0,0,0,OTHER,OTHER
3210054,1,46,2,18,2015-01-07 11:56:38,2015-01-07 12:01:18,4.67,0.2394,3.08,3.3,1,1,1,1,1,69.420269,10.58,1,0,0,0,0,OTHER,OTHER
3210054,1,47,2,19,2015-01-07 12:11:53,2015-01-07 12:14:24,2.52,0.6703,15.98,37.3,6,1,6,1,6,7.280861,0.05,1,0,0,0,0,OTHER,OTHER
3210054,1,48,2,20,2015-01-07 12:14:27,2015-01-07 12:17:34,3.12,0.1531,2.95,3.4,1,1,1,1,1,20.688186,25.6,1,0,0,0,0,OTHER,OTHER
3210054,1,49,2,21,2015-01-07 12:43:10,2015-01-07 12:49:37,6.45,1.4646,13.62,42.9,6,1,6,1,6,21.704119,0.07,1,0,0,0,0,OTHER,WORK
3210054,1,50,2,22,2015-01-07 12:49:41,2015-01-07 12:54:29,4.8,0.2484,3.1,3.2,1,1,1,1,1,7.280888,109.33,1,0,0,0,0,WORK,HOME
3210054,1,51,2,23,2015-01-07 14:43:49,2015-01-07 14:49:30,5.68,0.9538,10.07,36.7,3,3,"1,3,1",2,"1,3",54.772225,5.93,1,0,0,0,0,HOME,OTHER
3210054,1,52,2,24,2015-01-07 14:55:26,2015-01-07 14:57:20,1.9,0.0941,2.97,3.1,1,1,1,1,1,23.442278,1.77,1,0,0,0,0,OTHER,OTHER
3210054,1,53,2,25,2015-01-07 14:59:06,2015-01-07 15:05:52,6.77,0.2719,2.41,3.7,1,1,1,1,1,15.714953,9.15,1,0,0,0,0,OTHER,OTHER
3210054,1,54,2,26,2015-01-07 15:15:01,2015-01-07 15:19:57,4.93,0.2036,2.48,3.7,1,1,1,1,1,28.744845,8.07,1,0,0,0,0,OTHER,OTHER
3210054,1,55,2,27,2015-01-07 15:28:01,2015-01-07 15:30:04,2.05,0.4441,13.0,30.4,3,1,3,1,3,25.653822,0.07,1,0,0,0,0,OTHER,WORK
3210054,1,56,2,28,2015-01-07 15:30:08,2015-01-07 15:35:43,5.58,0.2836,3.05,3.7,1,1,1,1,1,7.857562,1046.15,1,0,0,0,0,WORK,HOME
3210054,1,57,3,1,2015-01-08 09:01:52,2015-01-08 09:32:22,30.5,12.9845,25.54,65.9,3,1,3,1,3,2676.187686,6.8,1,1,0,0,0,OTHER,OTHER
3210054,1,58,3,2,2015-01-08 09:39:10,2015-01-08 09:55:33,16.38,4.2716,15.64,39.8,3,1,3,1,3,29.800293,2.07,1,1,0,0,0,OTHER,OTHER
3210054,1,59,3,3,2015-01-08 09:57:37,2015-01-08 10:08:10,10.55,2.4656,14.02,44.1,3,1,3,1,3,25.265001,3.48,1,1,0,0,0,OTHER,OTHER
3210054,1,60,3,4,2015-01-08 10:11:39,2015-01-08 10:13:57,2.3,0.7065,18.43,34.8,3,1,3,1,3,20.240673,3.5,1,1,0,0,0,OTHER,OTHER
3210054,1,61,3,5,2015-01-08 10:17:27,2015-01-08 10:22:27,5.0,1.3195,15.83,42.3,3,1,3,1,3,6.933623,2.08,1,1,0,0,0,OTHER,OTHER
3210054,1,62,3,6,2015-01-08 10:24:32,2015-01-08 10:26:30,1.97,0.5676,17.32,36.7,3,1,3,1,3,16.081312,2.7,1,1,0,0,0,OTHER,OTHER
3210054,1,63,3,7,2015-01-08 10:29:12,2015-01-08 10:36:58,7.77,2.0534,15.86,42.3,3,1,3,1,3,3.640502,3.82,1,1,0,0,0,OTHER,OTHER
3210054,1,64,3,8,2015-01-08 10:40:47,2015-01-08 10:44:19,3.53,0.965,16.39,36.0,3,1,3,1,3,40.154126,3.02,1,1,0,0,0,OTHER,OTHER
3210054,1,65,3,9,2015-01-08 10:47:20,2015-01-08 10:52:41,5.35,1.8448,20.69,39.8,3,1,3,1,3,56.167898,4.87,1,1,0,0,0,OTHER,OTHER
3210054,1,66,3,10,2015-01-08 10:57:33,2015-01-08 10:59:25,1.87,0.4206,13.52,33.6,3,1,3,1,3,26.157908,2.23,1,1,0,0,0,OTHER,OTHER
3210054,1,67,3,11,2015-01-08 11:01:39,2015-01-08 11:07:02,5.38,2.2693,25.29,46.0,3,1,3,1,3,11.802039,3.17,1,1,0,0,0,OTHER,OTHER
3210054,1,68,3,12,2015-01-08 11:10:12,2015-01-08 11:43:25,33.22,13.4148,24.23,70.2,3,2,"3,1",2,"1,3",61.769983,22.58,1,1,0,0,0,OTHER,OTHER
3210054,1,69,3,13,2015-01-08 12:06:00,2015-01-08 12:16:24,10.4,2.5638,14.79,49.1,3,2,"1,3",2,"1,3",4.689157,151.0,1,0,0,0,0,OTHER,HOME
3210054,1,70,3,14,2015-01-08 14:47:24,2015-01-08 14:51:08,3.73,0.7043,11.32,37.9,3,1,3,1,3,32.656162,2.63,1,0,0,0,0,HOME,OTHER
3210054,1,71,3,15,2015-01-08 14:53:46,2015-01-08 15:35:04,41.3,9.2888,13.49,52.8,3,1,3,1,3,35.611412,55.83,1,0,0,0,0,OTHER,OTHER
3210054,1,72,3,16,2015-01-08 16:30:54,2015-01-08 16:31:37,0.72,0.0246,2.06,1.9,1,1,1,1,1,11.313098,5.18,1,0,0,1,0,OTHER,OTHER
3210054,1,73,3,17,2015-01-08 16:36:48,2015-01-08 17:10:28,33.67,8.5449,15.23,52.8,3,1,3,1,3,52.982629,1.03,1,0,0,0,0,OTHER,OTHER
3210054,1,74,3,18,2015-01-08 17:11:30,2015-01-08 17:38:51,27.35,5.9939,13.15,51.6,3,1,3,1,3,29.452993,0.53,1,0,0,0,0,OTHER,OTHER
3210054,1,75,3,19,2015-01-08 17:39:23,2015-01-08 17:52:28,13.08,4.3245,19.83,51.0,3,1,3,1,3,18.440334,25.88,1,0,0,0,0,OTHER,HOME
3210054,1,76,3,20,2015-01-08 18:18:21,2015-01-08 18:23:02,4.68,0.9587,12.28,32.9,3,2,"3,1",2,"1,3",22.627881,6.37,1,0,0,0,0,HOME,OTHER
3210054,1,77,3,21,2015-01-08 18:29:24,2015-01-08 18:35:17,5.88,1.6674,17.0,37.3,3,2,"1,3",2,"1,3",92.721457,33.48,1,0,0,0,0,OTHER,OTHER
3210054,1,78,3,22,2015-01-08 19:08:46,2015-01-08 19:10:23,1.62,0.2406,8.93,16.8,3,1,3,1,3,7.857319,0.0,1,0,0,0,0,OTHER,OTHER
